,background_max_distance,kernel_max_distance,textures_max_distance,textures_min_distance,barycenter_distance,group
3193,15.811388300841896,16.55294535724685,29.8328677803526,1.0,14.429564263545906,2
3194,17.0,18.027756377319943,33.301651610693426,1.0,14.968975273378271,2
3195,18.027756377319943,16.55294535724685,33.24154027718932,1.0,14.68288758101985,2
3196,16.15549442140351,17.88854381999832,33.24154027718932,1.0,15.553639179984362,2
3197,14.866068747318506,14.142135623730953,27.65863337187866,1.0,13.221342028515672,2
3198,17.4928556845359,16.278820596099706,32.55764119219941,1.0,15.29407781541959,2
3199,15.231546211727816,15.231546211727816,29.0,1.0,12.499013895459273,2
3200,16.76305461424021,17.46424919657298,32.64965543462902,1.0,15.14143101487017,2
3201,16.55294535724685,17.88854381999832,33.301651610693426,1.0,15.213777635324789,2
3202,17.4928556845359,16.1245154965971,32.64965543462902,1.0,16.093868565742536,2
3203,16.15549442140351,14.422205101855956,28.42534080710379,1.0,13.82888317720162,2
3204,18.97366596101028,17.72004514666935,33.421549934136806,1.0,15.195238013416072,2
3205,18.027756377319943,18.35755975068582,33.421549934136806,1.0,15.446078008282688,2
3206,17.08800749063506,21.213203435596427,37.48332962798263,1.0,17.85226042738518,2
3207,17.204650534085253,15.811388300841896,32.55764119219941,1.0,15.717696597997955,2
3208,17.72004514666935,19.4164878389476,34.828149534536,1.0,15.51399584612004,2
3209,17.46424919657298,17.46424919657298,32.802438933713454,1.0,15.157120648890528,2
3210,15.231546211727816,13.152946437965904,26.248809496813376,1.0,11.587728107687438,2
3211,16.401219466856727,18.35755975068582,33.97057550292606,1.0,16.484810148053523,2
3212,21.095023109728988,22.02271554554524,41.86884283091664,1.0,20.612221760241557,2
3213,16.492422502470642,14.317821063276352,27.202941017470888,1.0,12.297578273384191,2
3214,17.46424919657298,17.08800749063506,33.301651610693426,1.0,15.41910616373227,2
3215,16.55294535724685,16.492422502470642,30.479501308256346,1.0,13.763782883854269,2
3216,14.866068747318506,15.297058540778355,26.90724809414742,1.0,11.858165863209448,2
3217,16.64331697709324,15.620499351813308,31.827660925679098,1.0,14.730992286622566,2
3218,16.15549442140351,17.08800749063506,31.827660925679098,1.0,13.519754738961527,2
3219,13.92838827718412,14.560219778561036,26.40075756488817,1.0,12.353855609570616,2
3220,16.15549442140351,15.231546211727816,29.8328677803526,1.0,13.525903269768875,2
3221,16.278820596099706,15.033296378372908,27.202941017470888,1.0,12.460749410975016,2
3223,14.866068747318506,16.55294535724685,29.0,1.0,12.45460125114385,2
3224,18.867962264113206,18.027756377319943,36.76955262170047,1.0,17.48077892416011,2
3225,18.867962264113206,17.46424919657298,34.828149534536,1.0,16.673039954396813,2
3226,18.867962264113206,18.027756377319943,35.38361202590826,1.0,16.97318072001605,2
3227,16.15549442140351,16.15549442140351,29.8328677803526,1.0,13.897857451718162,2
3228,18.027756377319943,22.02271554554524,39.6232255123179,1.0,19.18986993687332,2
3229,16.278820596099706,15.652475842498529,29.73213749463701,1.0,13.601384917833713,2
3230,17.46424919657298,19.209372712298546,34.655446902326915,1.0,15.781395409939789,2
3231,21.93171219946131,17.029386365926403,41.01219330881976,2.23606797749979,21.491136961476933,2
3232,21.40093455903269,23.600847442411894,43.18564576337837,1.0,18.85368246336064,2
3235,18.027756377319943,18.35755975068582,34.713109915419565,1.0,14.647044818141094,2
3236,19.4164878389476,16.15549442140351,33.301651610693426,1.0,14.987415750330282,2
3238,21.95449840010015,20.518284528683196,41.03656905736639,1.0,19.64264700079856,2
3240,15.231546211727816,15.811388300841896,29.068883707497267,1.0,13.207799660401305,2
3241,17.029386365926403,20.12461179749811,36.12478373637688,1.0,16.671020642180807,2
3242,20.12461179749811,20.0,39.05124837953327,1.0,18.520364676612715,2
3244,18.43908891458577,20.808652046684813,38.948684188300895,1.0,18.97541507153073,2
